Datetime,T2M,SVM
18-05-2025 00:00:00,23.86666667,22.6150175033635
18-05-2025 01:00:00,23.4,23.7085434594029
18-05-2025 02:00:00,25.66666667,24.9825168890757
18-05-2025 03:00:00,27.93333333,28.2825488462044
18-05-2025 04:00:00,30.2,30.1233604286608
18-05-2025 05:00:00,33.06666667,33.1766296171933
18-05-2025 06:00:00,35.93333333,35.2826534932866
18-05-2025 07:00:00,38.8,38.1964841953497
18-05-2025 08:00:00,39.26666667,39.6065720924955
18-05-2025 09:00:00,39.73333333,40.8499525749201
18-05-2025 10:00:00,40.2,39.4921063452611
18-05-2025 11:00:00,40.06666667,39.0387270486678
18-05-2025 12:00:00,39.93333333,40.6591891867736
18-05-2025 13:00:00,39.8,39.7615408750818
18-05-2025 14:00:00,37.6,38.5826586440752
18-05-2025 15:00:00,35.4,34.3282462836773
18-05-2025 16:00:00,33.2,31.0945394696083
18-05-2025 17:00:00,31.26666667,30.6360077354395
18-05-2025 18:00:00,29.33333333,28.4265726943203
18-05-2025 19:00:00,27.4,27.3067763078284
18-05-2025 20:00:00,26.66666667,25.9131412505782
18-05-2025 21:00:00,25.93333333,26.8101164109471
18-05-2025 22:00:00,25.2,24.8590560115974
18-05-2025 23:00:00,24.66666667,24.8447104980136
19-05-2025 00:00:00,24.13333333,24.319849054862
19-05-2025 01:00:00,23.6,23.8306739761664
19-05-2025 02:00:00,25.46666667,25.4381167214906
19-05-2025 03:00:00,27.33333333,27.9374842143546
19-05-2025 04:00:00,29.2,28.2585681496907
19-05-2025 05:00:00,31.93333333,33.5891469507968
19-05-2025 06:00:00,34.66666667,34.3867918636612
19-05-2025 07:00:00,37.4,35.8481541321471
19-05-2025 08:00:00,38.06666667,38.2891980670077
19-05-2025 09:00:00,38.73333333,37.7262030012046
19-05-2025 10:00:00,39.4,40.1872344377211
19-05-2025 11:00:00,39.2,41.8144405754097
19-05-2025 12:00:00,39,38.0693153502368
19-05-2025 13:00:00,38.8,39.1932682482096
19-05-2025 14:00:00,36.73333333,34.6561911055092
19-05-2025 15:00:00,34.66666667,35.2037345802682
19-05-2025 16:00:00,32.6,31.5520092990785
19-05-2025 17:00:00,32.13333333,31.3940190392198
19-05-2025 18:00:00,31.66666667,30.3636069224115
19-05-2025 19:00:00,31.2,32.0662930133268
19-05-2025 20:00:00,30.6,31.7918585889351
19-05-2025 21:00:00,30,30.0276697591329
19-05-2025 22:00:00,29.4,28.3771965289183
19-05-2025 23:00:00,28.2,30.080749019733
20-05-2025 00:00:00,27,26.1121027628314
20-05-2025 01:00:00,25.8,23.2418488839981
20-05-2025 02:00:00,27.36666667,27.9090398609204
20-05-2025 03:00:00,28.93333333,27.6261463076777
20-05-2025 04:00:00,30.5,31.6697376993229
20-05-2025 05:00:00,32.96666667,32.5156984656266
20-05-2025 06:00:00,35.43333333,36.1476564694346
20-05-2025 07:00:00,37.9,39.5582775732488
20-05-2025 08:00:00,39.1,37.6696589020793
20-05-2025 09:00:00,40.3,39.6303741562844
20-05-2025 10:00:00,41.5,41.4104647793776
20-05-2025 11:00:00,41.43333333,43.2525885848034
20-05-2025 12:00:00,41.36666667,40.58765773257
20-05-2025 13:00:00,41.3,40.5965737406836
20-05-2025 14:00:00,38.7,39.265743558505
20-05-2025 15:00:00,36.1,35.4170137611198
20-05-2025 16:00:00,33.5,33.680471058442
20-05-2025 17:00:00,31.9,30.0641961662175
20-05-2025 18:00:00,30.3,32.9200305212542
20-05-2025 19:00:00,28.7,27.1053689338139
20-05-2025 20:00:00,28.1,27.7192970665531
20-05-2025 21:00:00,27.5,27.461567920104
20-05-2025 22:00:00,26.9,29.1631231206085
20-05-2025 23:00:00,26.16666667,24.5990880019398
21-05-2025 00:00:00,25.43333333,27.7804837163113
21-05-2025 01:00:00,24.7,25.5959036967106
21-05-2025 02:00:00,26.4,26.8935138432891
21-05-2025 03:00:00,28.1,26.9349657100948
21-05-2025 04:00:00,29.8,30.4757834310631
21-05-2025 05:00:00,33.73333333,32.8772924139518
21-05-2025 06:00:00,37.66666667,39.1654004764165
21-05-2025 07:00:00,41.6,40.451023912292
21-05-2025 08:00:00,42.2,42.0661090637324
21-05-2025 09:00:00,42.8,42.1429920219811
21-05-2025 10:00:00,43.4,42.2315470733278
21-05-2025 11:00:00,43.33333333,44.210474766324
21-05-2025 12:00:00,43.26666667,43.9002300040468
21-05-2025 13:00:00,43.2,44.6305201590558
21-05-2025 14:00:00,40.4,38.2940233711774
21-05-2025 15:00:00,37.6,38.8591437555773
21-05-2025 16:00:00,34.8,37.7644871233142
21-05-2025 17:00:00,33.4,32.8656110566206
21-05-2025 18:00:00,32,34.2423700780134
21-05-2025 19:00:00,30.6,30.2886233837344
21-05-2025 20:00:00,29.66666667,28.0428095694969
21-05-2025 21:00:00,28.73333333,28.3717041472835
21-05-2025 22:00:00,27.8,29.0402516603457
21-05-2025 23:00:00,27.53333333,26.5415895416417
22-05-2025 00:00:00,27.26666667,26.5563363892877
22-05-2025 01:00:00,27,27.7022853271724
22-05-2025 02:00:00,29.06666667,29.0702874489542
22-05-2025 03:00:00,31.13333333,31.8250685359885
22-05-2025 04:00:00,33.2,33.4814037075808
22-05-2025 05:00:00,35.6,36.1675003312923
22-05-2025 06:00:00,38,37.4884943388844
22-05-2025 07:00:00,40.4,40.6741877482529
22-05-2025 08:00:00,41.66666667,40.5693841319219
22-05-2025 09:00:00,42.93333333,44.4578285511916
22-05-2025 10:00:00,44.2,43.4495160341811
22-05-2025 11:00:00,43.86666667,45.2023370298587
22-05-2025 12:00:00,43.53333333,43.2569258461875
22-05-2025 13:00:00,43.2,43.4390084527495
22-05-2025 14:00:00,40.6,40.0143500454249
22-05-2025 15:00:00,38,36.797857993989
22-05-2025 16:00:00,35.4,33.335571668907
22-05-2025 17:00:00,35.66666667,34.4179902861469
22-05-2025 18:00:00,35.93333333,35.5500792063844
22-05-2025 19:00:00,36.2,36.4506988252658
22-05-2025 20:00:00,35.46666667,36.6621635957154
22-05-2025 21:00:00,34.73333333,34.205905990786
22-05-2025 22:00:00,34,32.9564499506063
22-05-2025 23:00:00,32.66666667,30.95962351435
23-05-2025 00:00:00,31.33333333,31.9013522628968
23-05-2025 01:00:00,30,31.6366178216468
23-05-2025 02:00:00,31.66666667,33.1650088493966
23-05-2025 03:00:00,33.33333333,34.1733370857348
23-05-2025 04:00:00,35,35.755534641984
23-05-2025 05:00:00,37.53333333,39.5419888744895
23-05-2025 06:00:00,40.06666667,40.459590754046
23-05-2025 07:00:00,42.6,43.3645109427174
23-05-2025 08:00:00,43.06666667,42.6871100860305
23-05-2025 09:00:00,43.53333333,41.9217418799962
23-05-2025 10:00:00,44,43.1908590690119
23-05-2025 11:00:00,43.53333333,43.5224962094584
23-05-2025 12:00:00,43.06666667,43.1385888926726
23-05-2025 13:00:00,42.6,44.8792121604761
23-05-2025 14:00:00,40.46666667,40.5628351116026
23-05-2025 15:00:00,38.33333333,39.7281597033279
23-05-2025 16:00:00,36.2,35.6852096654047
23-05-2025 17:00:00,34.66666667,34.2978867886689
23-05-2025 18:00:00,33.13333333,31.5608302871674
23-05-2025 19:00:00,31.6,30.7216656501184
23-05-2025 20:00:00,30.86666667,31.4901994611033
23-05-2025 21:00:00,30.13333333,30.1422786560772
23-05-2025 22:00:00,29.4,30.5157000211755
23-05-2025 23:00:00,29.2,29.4144625638822
24-05-2025 00:00:00,29,28.5829711207559
24-05-2025 01:00:00,28.8,31.3418991287892
24-05-2025 02:00:00,30.26666667,30.1555584691151
24-05-2025 03:00:00,31.73333333,33.1094146349197
24-05-2025 04:00:00,33.2,32.7252828648735
24-05-2025 05:00:00,35.53333333,36.3729427568158
24-05-2025 06:00:00,37.86666667,38.9647096059014
24-05-2025 07:00:00,40.2,40.4466910264121
24-05-2025 08:00:00,41.4,38.6141382362762
24-05-2025 09:00:00,42.6,42.6215966029325
24-05-2025 10:00:00,43.8,45.2558999624929
24-05-2025 11:00:00,43.6,44.2241237384495
24-05-2025 12:00:00,43.4,43.9275236712527
24-05-2025 13:00:00,43.2,41.1621981143421
24-05-2025 14:00:00,41.06666667,40.2142127343495
24-05-2025 15:00:00,38.93333333,39.4200582430557
24-05-2025 16:00:00,36.8,37.2855720414242
